Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
112,50.0,49.0,51.0,47.0,51.0,48.0
113,49.0,49.0,53.0,49.0,54.0,49.0
114,43.0,43.0,48.0,48.0,48.0,49.0
115,49.0,49.0,50.0,49.0,50.0,53.0
116,48.0,49.0,52.0,48.0,53.0,52.0
117,44.0,44.0,49.0,45.0,49.0,49.0
118,50.0,50.0,50.0,50.0,50.0,50.0
119,49.0,50.0,53.0,49.0,52.0,50.0
120,47.0,47.0,47.0,48.0,50.0,49.0
121,53.0,53.0,49.0,47.0,53.0,48.0
122,49.0,49.0,50.0,49.0,51.0,49.0
123,47.0,47.0,48.0,49.0,50.0,49.0
124,53.0,53.0,50.0,51.0,53.0,52.0
125,49.0,49.0,49.0,50.0,50.0,52.0
126,44.0,44.0,49.0,49.0,49.0,49.0
127,50.0,49.0,51.0,52.0,51.0,50.0
128,49.0,48.0,50.0,51.0,51.0,50.0
129,46.0,46.0,47.0,48.0,49.0,48.0
130,52.0,52.0,49.0,50.0,52.0,51.0
131,48.0,48.0,48.0,49.0,49.0,51.0
132,43.0,43.0,48.0,48.0,48.0,49.0
133,49.0,48.0,50.0,51.0,50.0,52.0
134,48.0,48.0,49.0,50.0,50.0,51.0
135,44.0,44.0,47.0,45.0,48.0,49.0
136,49.0,48.0,49.0,50.0,50.0,50.0
137,49.0,49.0,49.0,49.0,49.0,50.0
138,45.0,45.0,46.0,46.0,48.0,47.0
139,48.0,49.0,47.0,47.0,50.0,49.0
140,48.0,47.0,50.0,50.0,52.0,49.0
141,45.0,45.0,45.0,48.0,48.0,48.0
142,48.0,49.0,49.0,50.0,50.0,51.0
143,48.0,47.0,50.0,50.0,51.0,51.0
144,45.0,45.0,45.0,48.0,48.0,49.0
145,48.0,48.0,49.0,50.0,50.0,49.0
146,49.0,48.0,51.0,50.0,50.0,49.0
147,45.0,45.0,44.0,48.0,48.0,48.0
148,47.0,48.0,49.0,50.0,49.0,50.0
149,47.0,47.0,49.0,52.0,50.0,50.0
150,45.0,45.0,44.0,48.0,48.0,49.0
151,48.0,47.0,50.0,50.0,49.0,51.0
152,48.0,48.0,50.0,52.0,49.0,51.0
153,43.0,43.0,45.0,48.0,47.0,47.0
154,49.0,47.0,49.0,49.0,49.0,49.0
155,49.0,47.0,50.0,51.0,50.0,49.0
156,44.0,44.0,43.0,47.0,47.0,47.0
157,46.0,47.0,48.0,49.0,48.0,49.0
158,46.0,46.0,48.0,51.0,49.0,49.0
159,44.0,44.0,43.0,47.0,48.0,48.0
160,47.0,46.0,49.0,49.0,48.0,50.0
161,47.0,47.0,49.0,51.0,48.0,50.0
162,42.0,42.0,44.0,48.0,46.0,47.0
163,48.0,47.0,49.0,50.0,48.0,50.0
164,48.0,47.0,49.0,50.0,49.0,50.0
165,43.0,43.0,43.0,44.0,46.0,46.0
166,47.0,46.0,47.0,49.0,49.0,48.0
167,48.0,47.0,48.0,49.0,49.0,49.0
