Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,52.0,52.0,54.0,52.0,49.0,51.0,52.0
1,53.0,50.0,53.0,52.0,50.0,47.0,52.0
2,52.0,51.0,52.0,52.0,52.0,47.0,52.0
3,54.0,51.0,55.0,54.0,51.0,52.0,53.0
4,53.0,51.0,54.0,53.0,52.0,52.0,53.0
5,54.0,51.0,54.0,54.0,53.0,52.0,55.0
6,53.0,52.0,53.0,53.0,51.0,51.0,52.0
7,54.0,52.0,53.0,54.0,53.0,53.0,52.0
8,53.0,52.0,55.0,53.0,52.0,53.0,54.0
9,54.0,51.0,51.0,52.0,50.0,51.0,51.0
10,53.0,50.0,50.0,52.0,49.0,47.0,52.0
11,53.0,51.0,51.0,52.0,51.0,47.0,52.0
12,54.0,52.0,50.0,53.0,49.0,50.0,50.0
13,53.0,53.0,50.0,53.0,48.0,47.0,52.0
14,53.0,53.0,52.0,53.0,50.0,47.0,51.0
15,55.0,53.0,51.0,52.0,50.0,51.0,51.0
16,54.0,54.0,51.0,52.0,49.0,48.0,52.0
17,54.0,54.0,53.0,54.0,50.0,47.0,51.0
18,53.0,50.0,54.0,53.0,51.0,52.0,52.0
19,52.0,50.0,53.0,52.0,52.0,53.0,52.0
20,53.0,50.0,54.0,53.0,53.0,53.0,54.0
21,52.0,51.0,53.0,52.0,51.0,52.0,51.0
22,53.0,51.0,54.0,53.0,53.0,54.0,52.0
23,53.0,51.0,55.0,52.0,53.0,54.0,53.0
24,53.0,50.0,52.0,51.0,51.0,52.0,53.0
25,52.0,50.0,54.0,51.0,52.0,52.0,52.0
26,53.0,51.0,54.0,52.0,53.0,52.0,55.0
27,53.0,51.0,51.0,52.0,50.0,51.0,52.0
28,52.0,52.0,53.0,52.0,51.0,52.0,51.0
29,54.0,52.0,53.0,53.0,52.0,52.0,54.0
30,54.0,52.0,51.0,51.0,51.0,52.0,50.0
31,53.0,53.0,52.0,51.0,52.0,52.0,52.0
32,55.0,53.0,52.0,53.0,52.0,52.0,52.0
33,53.0,51.0,53.0,53.0,51.0,51.0,51.0
34,51.0,51.0,55.0,51.0,53.0,53.0,51.0
35,53.0,52.0,55.0,53.0,53.0,53.0,53.0
36,54.0,51.0,53.0,51.0,52.0,51.0,52.0
37,52.0,51.0,55.0,52.0,52.0,53.0,51.0
38,52.0,52.0,55.0,51.0,52.0,53.0,54.0
39,53.0,51.0,52.0,50.0,51.0,51.0,51.0
40,53.0,52.0,54.0,53.0,52.0,53.0,50.0
41,53.0,52.0,54.0,52.0,52.0,53.0,53.0
42,52.0,52.0,52.0,51.0,52.0,51.0,51.0
43,54.0,53.0,53.0,52.0,53.0,53.0,51.0
44,54.0,53.0,53.0,53.0,53.0,53.0,51.0
45,55.0,52.0,52.0,51.0,52.0,51.0,51.0
46,51.0,51.0,50.0,51.0,48.0,48.0,51.0
47,53.0,51.0,50.0,51.0,50.0,48.0,53.0
48,54.0,51.0,51.0,50.0,51.0,50.0,50.0
49,53.0,53.0,49.0,52.0,48.0,47.0,50.0
50,53.0,53.0,50.0,52.0,49.0,47.0,52.0
51,55.0,52.0,51.0,51.0,51.0,51.0,51.0
52,54.0,54.0,50.0,51.0,49.0,48.0,51.0
53,54.0,54.0,51.0,53.0,49.0,47.0,52.0
54,53.0,50.0,50.0,51.0,50.0,49.0,49.0
55,52.0,52.0,48.0,51.0,47.0,46.0,49.0
56,52.0,52.0,49.0,51.0,48.0,46.0,51.0
57,54.0,51.0,50.0,50.0,50.0,50.0,50.0
58,53.0,53.0,49.0,51.0,48.0,47.0,50.0
59,53.0,53.0,50.0,52.0,48.0,47.0,51.0
60,52.0,51.0,51.0,51.0,51.0,51.0,50.0
61,53.0,53.0,50.0,51.0,49.0,48.0,50.0
62,54.0,53.0,50.0,51.0,49.0,47.0,51.0
63,52.0,49.0,53.0,52.0,50.0,52.0,51.0
64,51.0,49.0,53.0,51.0,52.0,53.0,51.0
65,52.0,49.0,53.0,52.0,52.0,53.0,53.0
66,51.0,50.0,52.0,51.0,51.0,52.0,50.0
67,52.0,50.0,54.0,52.0,53.0,54.0,51.0
68,53.0,50.0,54.0,51.0,53.0,54.0,52.0
69,52.0,49.0,52.0,50.0,51.0,52.0,52.0
70,51.0,49.0,54.0,50.0,52.0,52.0,51.0
71,52.0,50.0,54.0,51.0,53.0,52.0,54.0
72,52.0,50.0,51.0,51.0,50.0,51.0,51.0
73,51.0,51.0,53.0,51.0,51.0,52.0,50.0
74,53.0,51.0,53.0,52.0,52.0,52.0,53.0
75,53.0,51.0,51.0,50.0,51.0,52.0,49.0
76,52.0,52.0,52.0,50.0,52.0,52.0,51.0
77,54.0,52.0,52.0,52.0,52.0,52.0,51.0
78,52.0,50.0,53.0,52.0,51.0,51.0,50.0
79,50.0,50.0,55.0,50.0,53.0,53.0,51.0
80,52.0,51.0,55.0,52.0,53.0,53.0,52.0
81,53.0,50.0,53.0,50.0,52.0,51.0,51.0
82,51.0,50.0,55.0,51.0,53.0,53.0,52.0
83,52.0,51.0,55.0,50.0,52.0,53.0,53.0
84,52.0,50.0,52.0,49.0,51.0,51.0,50.0
85,52.0,51.0,54.0,52.0,52.0,53.0,51.0
86,53.0,51.0,54.0,51.0,52.0,53.0,52.0
87,51.0,51.0,52.0,50.0,52.0,53.0,50.0
88,53.0,52.0,53.0,51.0,53.0,53.0,51.0
89,53.0,52.0,53.0,52.0,53.0,53.0,51.0
90,54.0,51.0,52.0,50.0,52.0,51.0,53.0
91,50.0,50.0,50.0,50.0,48.0,50.0,52.0
92,52.0,51.0,49.0,51.0,49.0,49.0,55.0
93,53.0,50.0,51.0,50.0,51.0,50.0,52.0
94,52.0,52.0,49.0,51.0,48.0,49.0,51.0
95,54.0,52.0,49.0,52.0,48.0,48.0,54.0
96,54.0,51.0,51.0,50.0,51.0,51.0,50.0
97,53.0,53.0,50.0,50.0,49.0,50.0,52.0
98,55.0,53.0,50.0,52.0,48.0,49.0,52.0
99,52.0,49.0,50.0,50.0,50.0,49.0,51.0
100,51.0,51.0,48.0,50.0,47.0,48.0,50.0
101,53.0,51.0,48.0,51.0,47.0,47.0,53.0
102,53.0,50.0,50.0,49.0,50.0,50.0,49.0
103,52.0,52.0,49.0,50.0,48.0,50.0,51.0
104,54.0,52.0,49.0,51.0,47.0,48.0,51.0
105,51.0,50.0,51.0,50.0,51.0,51.0,49.0
106,52.0,52.0,50.0,50.0,49.0,50.0,51.0
107,53.0,52.0,49.0,50.0,48.0,49.0,51.0
108,49.0,49.0,54.0,49.0,50.0,50.0,50.0
109,50.0,49.0,54.0,50.0,52.0,52.0,50.0
