Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,44.0,45.0,44.0,47.0,43.0,47.0,47.0,44.0,46.0,47.0
1,46.0,46.0,46.0,48.0,45.0,48.0,48.0,50.0,43.0,49.0
2,47.0,47.0,46.0,51.0,46.0,50.0,50.0,48.0,47.0,51.0
3,45.0,45.0,44.0,48.0,44.0,48.0,48.0,45.0,46.0,48.0
4,47.0,47.0,46.0,50.0,46.0,48.0,48.0,50.0,47.0,51.0
5,47.0,47.0,46.0,51.0,46.0,50.0,50.0,48.0,47.0,51.0
6,45.0,45.0,44.0,47.0,44.0,47.0,47.0,44.0,46.0,48.0
7,46.0,46.0,45.0,51.0,45.0,49.0,49.0,49.0,47.0,52.0
8,47.0,47.0,46.0,51.0,46.0,50.0,50.0,48.0,47.0,51.0
9,46.0,46.0,45.0,49.0,45.0,49.0,49.0,46.0,47.0,49.0
10,47.0,47.0,47.0,50.0,46.0,50.0,50.0,50.0,43.0,50.0
11,47.0,48.0,48.0,51.0,46.0,50.0,50.0,50.0,47.0,51.0
12,45.0,45.0,44.0,48.0,44.0,48.0,48.0,45.0,46.0,48.0
13,46.0,46.0,46.0,49.0,45.0,49.0,49.0,49.0,47.0,49.0
14,46.0,47.0,47.0,50.0,45.0,49.0,49.0,50.0,48.0,50.0
15,44.0,44.0,44.0,48.0,43.0,48.0,48.0,46.0,46.0,48.0
16,46.0,46.0,46.0,49.0,45.0,49.0,49.0,49.0,48.0,50.0
17,47.0,47.0,47.0,50.0,45.0,49.0,49.0,50.0,49.0,50.0
18,45.0,45.0,44.0,47.0,44.0,48.0,47.0,45.0,46.0,47.0
19,47.0,47.0,46.0,50.0,46.0,48.0,48.0,49.0,47.0,51.0
20,47.0,47.0,46.0,51.0,46.0,50.0,49.0,48.0,46.0,51.0
21,45.0,45.0,44.0,46.0,44.0,47.0,46.0,45.0,46.0,47.0
22,47.0,47.0,46.0,51.0,46.0,49.0,49.0,49.0,47.0,52.0
23,47.0,47.0,46.0,51.0,46.0,50.0,49.0,48.0,47.0,51.0
24,47.0,47.0,46.0,48.0,46.0,49.0,48.0,46.0,46.0,48.0
25,47.0,47.0,47.0,49.0,46.0,50.0,49.0,50.0,47.0,50.0
26,47.0,48.0,48.0,51.0,46.0,50.0,50.0,50.0,47.0,51.0
27,46.0,46.0,45.0,47.0,45.0,48.0,47.0,45.0,47.0,50.0
28,46.0,46.0,46.0,48.0,45.0,49.0,48.0,49.0,47.0,51.0
29,46.0,47.0,47.0,50.0,45.0,49.0,49.0,50.0,48.0,50.0
30,46.0,46.0,46.0,48.0,45.0,48.0,48.0,46.0,48.0,51.0
31,46.0,46.0,46.0,49.0,44.0,49.0,49.0,49.0,48.0,52.0
32,47.0,47.0,47.0,50.0,46.0,49.0,48.0,50.0,49.0,51.0
33,45.0,45.0,44.0,46.0,44.0,46.0,46.0,44.0,46.0,47.0
34,46.0,46.0,46.0,51.0,45.0,49.0,49.0,48.0,47.0,52.0
35,48.0,48.0,46.0,48.0,46.0,48.0,48.0,46.0,48.0,49.0
36,46.0,46.0,46.0,47.0,45.0,46.0,46.0,46.0,47.0,48.0
37,48.0,48.0,47.0,50.0,46.0,49.0,49.0,50.0,48.0,50.0
38,47.0,47.0,48.0,51.0,46.0,50.0,50.0,48.0,47.0,51.0
39,45.0,45.0,45.0,47.0,44.0,47.0,47.0,45.0,46.0,51.0
40,47.0,47.0,46.0,49.0,45.0,49.0,49.0,50.0,48.0,52.0
41,47.0,47.0,47.0,50.0,46.0,49.0,49.0,47.0,47.0,51.0
42,45.0,45.0,45.0,48.0,44.0,48.0,48.0,46.0,47.0,52.0
43,47.0,47.0,47.0,50.0,45.0,49.0,49.0,50.0,49.0,53.0
44,47.0,47.0,46.0,51.0,46.0,49.0,49.0,48.0,48.0,52.0
45,46.0,46.0,48.0,47.0,45.0,47.0,47.0,46.0,47.0,49.0
46,48.0,48.0,49.0,48.0,46.0,48.0,48.0,51.0,44.0,50.0
47,47.0,48.0,49.0,51.0,46.0,49.0,49.0,50.0,47.0,51.0
48,46.0,46.0,48.0,48.0,45.0,48.0,48.0,46.0,47.0,49.0
49,47.0,47.0,49.0,50.0,46.0,48.0,48.0,51.0,48.0,52.0
50,47.0,48.0,49.0,51.0,46.0,49.0,49.0,50.0,48.0,51.0
51,46.0,46.0,45.0,49.0,44.0,49.0,49.0,47.0,47.0,50.0
52,47.0,47.0,47.0,51.0,46.0,49.0,49.0,51.0,49.0,53.0
53,47.0,48.0,49.0,50.0,46.0,49.0,49.0,50.0,49.0,51.0
54,45.0,45.0,47.0,49.0,44.0,48.0,48.0,48.0,46.0,50.0
55,46.0,46.0,48.0,49.0,45.0,49.0,49.0,50.0,47.0,52.0
56,46.0,47.0,48.0,50.0,45.0,49.0,49.0,49.0,48.0,50.0
57,45.0,45.0,45.0,50.0,44.0,49.0,49.0,49.0,47.0,51.0
58,46.0,46.0,46.0,50.0,45.0,50.0,50.0,51.0,48.0,53.0
59,47.0,47.0,48.0,50.0,45.0,50.0,50.0,49.0,49.0,50.0
60,46.0,46.0,44.0,51.0,43.0,50.0,50.0,50.0,46.0,52.0
61,46.0,46.0,46.0,51.0,44.0,51.0,51.0,52.0,48.0,54.0
62,46.0,47.0,46.0,51.0,45.0,51.0,51.0,49.0,49.0,51.0
63,44.0,44.0,43.0,46.0,43.0,47.0,46.0,44.0,45.0,46.0
64,48.0,48.0,45.0,49.0,45.0,48.0,47.0,48.0,46.0,50.0
65,48.0,48.0,45.0,50.0,45.0,49.0,48.0,47.0,45.0,50.0
66,45.0,45.0,44.0,45.0,44.0,46.0,45.0,44.0,45.0,46.0
67,49.0,49.0,45.0,50.0,45.0,49.0,48.0,48.0,46.0,51.0
68,49.0,49.0,46.0,50.0,45.0,49.0,48.0,48.0,46.0,50.0
69,46.0,46.0,45.0,47.0,45.0,48.0,47.0,45.0,45.0,47.0
70,49.0,49.0,46.0,48.0,45.0,49.0,48.0,49.0,46.0,49.0
71,47.0,47.0,47.0,50.0,46.0,50.0,49.0,49.0,46.0,50.0
72,45.0,45.0,44.0,46.0,44.0,47.0,46.0,44.0,46.0,49.0
73,48.0,48.0,45.0,47.0,44.0,48.0,47.0,48.0,46.0,50.0
74,46.0,46.0,46.0,49.0,45.0,49.0,48.0,49.0,47.0,50.0
75,45.0,45.0,45.0,47.0,44.0,48.0,47.0,45.0,47.0,50.0
