Scenario,Roll 0,Roll 1,Roll 2,Roll 3
0,40.0,41.0,42.0,41.0
1,40.0,39.0,39.0,39.0
2,40.0,40.0,39.0,39.0
3,40.0,41.0,41.0,41.0
4,41.0,40.0,43.0,39.0
5,42.0,40.0,41.0,39.0
6,39.0,40.0,42.0,42.0
7,40.0,40.0,44.0,40.0
8,41.0,41.0,42.0,40.0
9,41.0,42.0,40.0,36.0
10,42.0,42.0,38.0,39.0
11,43.0,43.0,38.0,39.0
12,40.0,41.0,39.0,35.0
13,41.0,41.0,38.0,38.0
14,42.0,42.0,38.0,38.0
15,37.0,40.0,40.0,35.0
16,39.0,38.0,39.0,39.0
17,39.0,38.0,39.0,38.0
18,40.0,40.0,41.0,40.0
19,42.0,40.0,43.0,38.0
20,42.0,40.0,41.0,39.0
21,39.0,41.0,42.0,41.0
22,41.0,41.0,44.0,39.0
23,41.0,41.0,42.0,39.0
24,41.0,41.0,40.0,35.0
25,43.0,43.0,39.0,38.0
26,43.0,43.0,39.0,38.0
27,40.0,40.0,39.0,34.0
28,42.0,42.0,38.0,37.0
29,42.0,42.0,38.0,37.0
30,38.0,39.0,39.0,35.0
31,39.0,38.0,38.0,38.0
32,40.0,39.0,38.0,38.0
33,38.0,40.0,43.0,41.0
34,40.0,40.0,45.0,40.0
35,40.0,40.0,42.0,40.0
36,40.0,42.0,41.0,36.0
37,42.0,42.0,40.0,38.0
38,42.0,42.0,40.0,39.0
39,39.0,41.0,40.0,35.0
40,41.0,41.0,39.0,37.0
41,41.0,41.0,39.0,38.0
42,37.0,38.0,40.0,36.0
43,38.0,38.0,38.0,38.0
44,39.0,39.0,38.0,38.0
45,40.0,41.0,35.0,35.0
46,40.0,40.0,38.0,38.0
47,42.0,42.0,37.0,38.0
48,39.0,40.0,34.0,34.0
49,40.0,40.0,38.0,37.0
50,41.0,41.0,38.0,37.0
51,39.0,41.0,35.0,35.0
52,40.0,40.0,39.0,38.0
53,41.0,41.0,39.0,38.0
54,38.0,39.0,33.0,33.0
55,39.0,39.0,37.0,36.0
56,40.0,40.0,37.0,37.0
57,38.0,40.0,34.0,34.0
58,39.0,39.0,38.0,37.0
59,40.0,40.0,38.0,38.0
60,37.0,37.0,35.0,35.0
61,38.0,37.0,38.0,37.0
62,39.0,38.0,38.0,39.0
63,39.0,39.0,40.0,39.0
64,41.0,39.0,42.0,37.0
65,41.0,39.0,40.0,38.0
66,38.0,40.0,41.0,40.0
67,40.0,40.0,43.0,38.0
68,40.0,40.0,41.0,39.0
69,40.0,40.0,39.0,36.0
70,42.0,42.0,39.0,38.0
71,42.0,42.0,38.0,38.0
72,39.0,39.0,38.0,35.0
73,41.0,41.0,38.0,37.0
74,41.0,41.0,37.0,37.0
75,37.0,38.0,38.0,34.0
76,38.0,37.0,37.0,37.0
77,39.0,38.0,37.0,37.0
78,38.0,39.0,42.0,40.0
79,40.0,39.0,44.0,39.0
80,40.0,39.0,41.0,40.0
81,40.0,41.0,40.0,35.0
82,41.0,41.0,40.0,39.0
83,42.0,41.0,39.0,39.0
84,39.0,40.0,39.0,34.0
85,40.0,40.0,39.0,38.0
86,41.0,40.0,38.0,38.0
87,38.0,37.0,39.0,35.0
88,39.0,37.0,37.0,37.0
89,40.0,38.0,38.0,38.0
90,39.0,40.0,34.0,34.0
91,40.0,39.0,37.0,37.0
92,41.0,41.0,37.0,37.0
93,38.0,39.0,33.0,33.0
94,39.0,39.0,37.0,37.0
95,40.0,40.0,37.0,37.0
96,39.0,40.0,34.0,34.0
97,40.0,39.0,38.0,38.0
98,41.0,40.0,38.0,38.0
99,37.0,38.0,32.0,32.0
100,38.0,38.0,36.0,36.0
101,39.0,39.0,36.0,36.0
102,38.0,39.0,33.0,33.0
103,39.0,38.0,37.0,37.0
104,40.0,39.0,37.0,37.0
105,37.0,36.0,34.0,34.0
106,38.0,36.0,37.0,36.0
107,38.0,37.0,37.0,38.0
108,37.0,39.0,36.0,37.0
109,39.0,39.0,38.0,37.0
110,39.0,39.0,41.0,39.0
111,39.0,40.0,36.0,36.0
112,41.0,41.0,41.0,38.0
113,41.0,41.0,40.0,38.0
114,38.0,39.0,35.0,35.0
115,40.0,40.0,40.0,37.0
116,40.0,40.0,39.0,38.0
117,37.0,38.0,36.0,34.0
118,38.0,38.0,37.0,36.0
119,39.0,39.0,39.0,39.0
120,39.0,39.0,35.0,35.0
121,40.0,40.0,37.0,37.0
122,41.0,41.0,38.0,38.0
123,38.0,38.0,34.0,34.0
124,40.0,40.0,37.0,37.0
125,40.0,40.0,37.0,37.0
126,39.0,39.0,35.0,35.0
127,40.0,40.0,38.0,38.0
128,41.0,41.0,38.0,38.0
129,37.0,37.0,33.0,33.0
130,39.0,39.0,36.0,36.0
131,39.0,39.0,36.0,36.0
132,38.0,38.0,34.0,34.0
133,39.0,39.0,37.0,37.0
134,40.0,40.0,37.0,37.0
135,36.0,37.0,33.0,33.0
136,37.0,37.0,36.0,36.0
137,37.0,38.0,35.0,36.0
138,39.0,39.0,33.0,33.0
139,40.0,40.0,37.0,38.0
140,41.0,41.0,35.0,38.0
141,38.0,38.0,33.0,33.0
142,39.0,39.0,38.0,37.0
143,40.0,40.0,37.0,37.0
144,38.0,38.0,33.0,33.0
145,40.0,40.0,37.0,38.0
146,40.0,40.0,38.0,38.0
147,37.0,37.0,32.0,32.0
148,38.0,38.0,37.0,36.0
149,39.0,39.0,36.0,37.0
150,38.0,38.0,33.0,33.0
151,39.0,39.0,37.0,37.0
152,40.0,40.0,37.0,38.0
153,38.0,38.0,33.0,33.0
154,39.0,39.0,38.0,38.0
155,39.0,39.0,38.0,39.0
156,36.0,36.0,31.0,31.0
157,37.0,37.0,36.0,35.0
158,38.0,38.0,35.0,36.0
159,37.0,37.0,32.0,32.0
160,38.0,38.0,36.0,36.0
161,39.0,39.0,36.0,37.0
162,37.0,37.0,33.0,33.0
163,38.0,38.0,37.0,37.0
164,38.0,38.0,37.0,38.0
165,34.0,36.0,32.0,32.0
166,36.0,36.0,34.0,34.0
167,36.0,38.0,34.0,34.0
