Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
0,51.0,51.0,51.0,49.0,54.0,52.0,51.0,54.0,52.0,49.0,54.0,54.0,50.0,51.0,49.0
1,49.0,48.0,48.0,50.0,53.0,52.0,49.0,53.0,54.0,51.0,49.0,49.0,52.0,51.0,47.0
2,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,51.0,51.0,51.0,53.0,51.0
3,52.0,51.0,51.0,53.0,55.0,53.0,52.0,55.0,51.0,50.0,53.0,53.0,51.0,51.0,50.0
4,54.0,52.0,52.0,53.0,54.0,53.0,54.0,53.0,53.0,50.0,49.0,49.0,51.0,51.0,52.0
5,53.0,53.0,53.0,53.0,54.0,55.0,53.0,52.0,53.0,52.0,50.0,50.0,53.0,53.0,52.0
6,53.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,47.0,49.0,49.0,52.0,52.0,51.0
7,55.0,53.0,53.0,53.0,53.0,52.0,55.0,53.0,54.0,51.0,50.0,50.0,52.0,52.0,53.0
8,53.0,53.0,53.0,53.0,55.0,54.0,53.0,53.0,54.0,51.0,51.0,51.0,54.0,54.0,52.0
9,51.0,51.0,51.0,52.0,51.0,51.0,51.0,50.0,51.0,48.0,50.0,50.0,49.0,50.0,50.0
10,49.0,49.0,49.0,51.0,50.0,52.0,49.0,52.0,53.0,50.0,49.0,49.0,50.0,49.0,47.0
11,51.0,51.0,51.0,51.0,51.0,52.0,51.0,52.0,53.0,51.0,52.0,52.0,50.0,48.0,50.0
12,50.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,47.0,49.0,49.0,48.0,49.0,49.0
13,49.0,48.0,48.0,50.0,50.0,52.0,49.0,52.0,52.0,49.0,48.0,48.0,50.0,48.0,47.0
14,50.0,50.0,50.0,50.0,52.0,51.0,50.0,52.0,52.0,50.0,51.0,51.0,50.0,47.0,49.0
