Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
0,31.0,31.0,31.0,30.0,30.0,30.0,29.0,32.0,29.0,28.0,29.0,29.0,31.0
1,33.0,33.0,33.0,33.0,33.0,31.0,30.0,34.0,34.0,29.0,29.0,31.0,33.0
2,31.0,31.0,31.0,32.0,32.0,31.0,30.0,30.0,30.0,30.0,29.0,31.0,30.0
3,30.0,30.0,30.0,31.0,31.0,30.0,29.0,31.0,28.0,28.0,29.0,28.0,30.0
4,34.0,34.0,34.0,34.0,34.0,32.0,31.0,33.0,33.0,32.0,29.0,30.0,32.0
5,31.0,31.0,30.0,32.0,32.0,30.0,29.0,30.0,33.0,30.0,29.0,30.0,31.0
6,30.0,30.0,30.0,31.0,31.0,29.0,28.0,29.0,29.0,28.0,30.0,28.0,30.0
7,35.0,35.0,35.0,31.0,31.0,31.0,30.0,32.0,30.0,33.0,30.0,29.0,33.0
8,32.0,31.0,31.0,33.0,33.0,31.0,30.0,31.0,34.0,31.0,29.0,30.0,32.0
9,29.0,28.0,28.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,27.0,27.0
10,31.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,29.0,29.0,29.0,29.0
11,31.0,30.0,30.0,31.0,31.0,31.0,30.0,31.0,31.0,29.0,30.0,31.0,29.0
12,31.0,31.0,31.0,31.0,31.0,29.0,29.0,30.0,28.0,27.0,27.0,27.0,28.0
13,33.0,33.0,33.0,30.0,30.0,29.0,29.0,28.0,29.0,31.0,29.0,29.0,31.0
14,30.0,30.0,30.0,31.0,31.0,30.0,29.0,32.0,32.0,29.0,29.0,30.0,30.0
15,32.0,32.0,32.0,32.0,32.0,30.0,29.0,31.0,29.0,28.0,28.0,28.0,29.0
16,34.0,34.0,34.0,31.0,31.0,30.0,29.0,29.0,29.0,32.0,30.0,29.0,32.0
17,31.0,31.0,31.0,32.0,32.0,30.0,29.0,33.0,33.0,30.0,30.0,31.0,31.0
18,29.0,29.0,29.0,31.0,31.0,29.0,28.0,32.0,28.0,27.0,29.0,28.0,29.0
19,33.0,33.0,33.0,33.0,33.0,31.0,30.0,34.0,34.0,31.0,29.0,31.0,31.0
20,31.0,30.0,30.0,32.0,32.0,31.0,30.0,29.0,33.0,29.0,31.0,30.0,31.0
21,30.0,29.0,29.0,30.0,30.0,30.0,29.0,30.0,29.0,27.0,30.0,28.0,30.0
22,34.0,34.0,34.0,31.0,31.0,30.0,30.0,33.0,32.0,32.0,30.0,32.0,32.0
23,32.0,31.0,31.0,33.0,33.0,32.0,31.0,30.0,34.0,30.0,32.0,31.0,32.0
24,29.0,27.0,27.0,30.0,30.0,29.0,29.0,28.0,29.0,27.0,30.0,28.0,29.0
25,31.0,29.0,30.0,31.0,31.0,31.0,31.0,29.0,30.0,30.0,30.0,29.0,30.0
26,30.0,29.0,29.0,31.0,31.0,31.0,31.0,30.0,32.0,30.0,29.0,30.0,30.0
27,30.0,30.0,30.0,30.0,30.0,28.0,28.0,31.0,30.0,27.0,29.0,28.0,28.0
28,32.0,32.0,32.0,30.0,30.0,30.0,30.0,30.0,31.0,30.0,29.0,30.0,30.0
29,29.0,29.0,29.0,30.0,30.0,30.0,30.0,31.0,31.0,30.0,28.0,29.0,29.0
30,31.0,31.0,31.0,31.0,31.0,29.0,28.0,32.0,29.0,27.0,28.0,29.0,28.0
31,33.0,33.0,33.0,31.0,31.0,30.0,30.0,31.0,31.0,31.0,29.0,31.0,31.0
32,30.0,30.0,30.0,31.0,31.0,30.0,29.0,32.0,32.0,29.0,29.0,30.0,30.0
33,29.0,29.0,29.0,30.0,30.0,28.0,27.0,29.0,28.0,27.0,31.0,28.0,27.0
34,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,29.0,31.0,33.0,29.0
35,33.0,30.0,30.0,31.0,31.0,32.0,31.0,29.0,30.0,30.0,33.0,31.0,33.0
36,30.0,28.0,28.0,31.0,31.0,30.0,30.0,27.0,30.0,27.0,31.0,27.0,30.0
37,31.0,30.0,31.0,32.0,32.0,32.0,32.0,28.0,31.0,31.0,31.0,28.0,31.0
38,31.0,30.0,30.0,32.0,32.0,32.0,32.0,28.0,33.0,31.0,29.0,29.0,31.0
39,29.0,28.0,28.0,30.0,30.0,29.0,29.0,30.0,31.0,27.0,30.0,27.0,29.0
40,30.0,29.0,30.0,31.0,31.0,31.0,31.0,29.0,32.0,31.0,30.0,31.0,30.0
41,30.0,29.0,29.0,31.0,31.0,31.0,31.0,30.0,32.0,31.0,28.0,29.0,30.0
42,29.0,29.0,29.0,31.0,31.0,29.0,28.0,31.0,30.0,28.0,29.0,28.0,27.0
43,31.0,30.0,31.0,32.0,32.0,31.0,31.0,30.0,31.0,29.0,30.0,32.0,29.0
44,31.0,29.0,29.0,30.0,30.0,31.0,30.0,31.0,31.0,29.0,29.0,30.0,31.0
45,30.0,27.0,27.0,28.0,28.0,29.0,29.0,29.0,30.0,27.0,27.0,26.0,28.0
46,30.0,29.0,29.0,31.0,31.0,31.0,31.0,29.0,32.0,29.0,29.0,28.0,30.0
47,30.0,29.0,29.0,30.0,30.0,30.0,30.0,29.0,30.0,28.0,29.0,29.0,28.0
48,29.0,28.0,28.0,29.0,29.0,29.0,28.0,28.0,30.0,27.0,26.0,26.0,28.0
49,30.0,29.0,29.0,31.0,31.0,30.0,30.0,28.0,32.0,29.0,30.0,27.0,30.0
50,30.0,28.0,28.0,30.0,30.0,29.0,29.0,28.0,31.0,29.0,28.0,29.0,29.0
51,29.0,29.0,29.0,30.0,30.0,30.0,29.0,27.0,28.0,27.0,27.0,27.0,28.0
52,30.0,29.0,30.0,31.0,31.0,31.0,31.0,28.0,30.0,30.0,31.0,28.0,30.0
53,30.0,29.0,29.0,31.0,31.0,30.0,30.0,28.0,32.0,30.0,29.0,29.0,30.0
54,30.0,30.0,30.0,29.0,29.0,28.0,27.0,28.0,29.0,27.0,25.0,26.0,27.0
55,29.0,29.0,29.0,30.0,30.0,29.0,29.0,27.0,31.0,29.0,29.0,29.0,29.0
56,31.0,30.0,30.0,31.0,31.0,29.0,28.0,27.0,30.0,29.0,27.0,28.0,29.0
57,31.0,31.0,31.0,30.0,30.0,29.0,28.0,29.0,30.0,27.0,26.0,27.0,27.0
58,30.0,30.0,30.0,31.0,31.0,30.0,30.0,27.0,31.0,30.0,30.0,30.0,29.0
59,32.0,31.0,31.0,32.0,32.0,30.0,29.0,27.0,31.0,30.0,28.0,29.0,30.0
60,32.0,32.0,32.0,30.0,30.0,30.0,28.0,30.0,29.0,27.0,27.0,28.0,26.0
61,31.0,31.0,31.0,32.0,32.0,30.0,30.0,28.0,30.0,28.0,29.0,31.0,28.0
62,33.0,31.0,31.0,32.0,32.0,31.0,30.0,28.0,30.0,31.0,29.0,29.0,31.0
63,28.0,28.0,28.0,30.0,30.0,28.0,27.0,31.0,27.0,26.0,28.0,27.0,28.0
64,32.0,32.0,32.0,32.0,32.0,30.0,29.0,33.0,33.0,30.0,28.0,30.0,30.0
65,30.0,29.0,29.0,31.0,31.0,30.0,29.0,28.0,32.0,28.0,30.0,29.0,30.0
66,29.0,28.0,28.0,29.0,29.0,29.0,28.0,29.0,28.0,26.0,29.0,27.0,29.0
67,33.0,33.0,33.0,30.0,30.0,29.0,29.0,32.0,31.0,31.0,29.0,31.0,31.0
68,31.0,30.0,30.0,32.0,32.0,31.0,30.0,29.0,33.0,29.0,31.0,30.0,31.0
69,28.0,26.0,26.0,29.0,29.0,29.0,29.0,27.0,28.0,26.0,29.0,27.0,28.0
70,30.0,28.0,29.0,30.0,30.0,31.0,31.0,28.0,30.0,29.0,29.0,29.0,29.0
71,29.0,28.0,28.0,30.0,30.0,31.0,31.0,29.0,31.0,29.0,28.0,29.0,29.0
72,29.0,29.0,29.0,29.0,29.0,28.0,28.0,30.0,29.0,26.0,28.0,27.0,27.0
73,31.0,31.0,31.0,29.0,29.0,30.0,30.0,29.0,30.0,29.0,28.0,29.0,29.0
74,28.0,28.0,28.0,29.0,29.0,30.0,30.0,30.0,30.0,29.0,27.0,29.0,28.0
75,30.0,30.0,30.0,30.0,30.0,28.0,27.0,31.0,28.0,26.0,27.0,28.0,27.0
76,32.0,32.0,32.0,30.0,30.0,29.0,29.0,30.0,30.0,30.0,28.0,30.0,30.0
77,29.0,29.0,29.0,30.0,30.0,29.0,29.0,31.0,31.0,28.0,28.0,29.0,29.0
78,28.0,28.0,28.0,30.0,30.0,29.0,28.0,28.0,27.0,26.0,30.0,27.0,27.0
79,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,32.0,28.0,30.0,32.0,28.0
80,32.0,29.0,29.0,30.0,30.0,31.0,30.0,28.0,30.0,29.0,32.0,30.0,32.0
81,29.0,27.0,27.0,30.0,30.0,30.0,30.0,26.0,29.0,26.0,30.0,26.0,29.0
82,30.0,29.0,30.0,31.0,31.0,32.0,32.0,27.0,31.0,30.0,30.0,30.0,30.0
83,30.0,29.0,29.0,31.0,31.0,32.0,32.0,27.0,32.0,30.0,29.0,30.0,30.0
84,28.0,27.0,27.0,29.0,29.0,29.0,29.0,29.0,30.0,26.0,29.0,26.0,28.0
85,29.0,28.0,29.0,30.0,30.0,31.0,31.0,28.0,31.0,30.0,29.0,30.0,29.0
86,29.0,28.0,28.0,30.0,30.0,31.0,31.0,29.0,31.0,30.0,28.0,30.0,29.0
87,28.0,28.0,28.0,30.0,30.0,28.0,28.0,30.0,29.0,27.0,28.0,27.0,26.0
88,30.0,29.0,30.0,31.0,31.0,30.0,30.0,29.0,31.0,28.0,29.0,31.0,28.0
89,30.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,28.0,28.0,29.0,30.0
90,29.0,26.0,26.0,29.0,31.0,28.0,28.0,28.0,29.0,26.0,26.0,25.0,27.0
91,29.0,28.0,29.0,31.0,33.0,33.0,33.0,28.0,31.0,28.0,28.0,28.0,29.0
92,29.0,28.0,28.0,29.0,29.0,29.0,29.0,28.0,29.0,27.0,28.0,28.0,27.0
