Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,48.0,44.0,44.0,49.0,44.0,43.0,46.0,48.0,48.0,43.0,41.0,41.0,44.0,47.0,44.0,46.0
1,44.0,42.0,42.0,50.0,45.0,42.0,46.0,44.0,50.0,42.0,45.0,46.0,47.0,47.0,42.0,47.0
2,44.0,44.0,43.0,51.0,46.0,43.0,50.0,45.0,50.0,45.0,43.0,43.0,46.0,46.0,42.0,47.0
3,48.0,46.0,45.0,49.0,45.0,45.0,45.0,48.0,48.0,46.0,44.0,44.0,47.0,51.0,44.0,47.0
4,50.0,47.0,47.0,51.0,47.0,47.0,47.0,50.0,51.0,47.0,44.0,45.0,47.0,46.0,45.0,48.0
5,50.0,47.0,48.0,51.0,47.0,49.0,49.0,50.0,50.0,47.0,44.0,45.0,47.0,49.0,43.0,49.0
6,49.0,44.0,45.0,43.0,44.0,46.0,46.0,48.0,43.0,45.0,43.0,44.0,46.0,50.0,42.0,45.0
7,50.0,45.0,45.0,46.0,45.0,46.0,46.0,50.0,49.0,45.0,45.0,46.0,47.0,47.0,46.0,45.0
8,51.0,45.0,49.0,45.0,46.0,50.0,50.0,50.0,45.0,46.0,45.0,46.0,47.0,49.0,44.0,49.0
9,49.0,44.0,43.0,42.0,46.0,44.0,46.0,49.0,41.0,45.0,40.0,40.0,43.0,45.0,41.0,43.0
10,44.0,43.0,41.0,45.0,47.0,41.0,47.0,44.0,44.0,43.0,46.0,46.0,48.0,49.0,42.0,40.0
11,44.0,44.0,43.0,44.0,48.0,43.0,50.0,43.0,43.0,45.0,42.0,42.0,45.0,46.0,42.0,43.0
12,48.0,43.0,43.0,41.0,45.0,44.0,46.0,48.0,40.0,44.0,39.0,39.0,42.0,44.0,40.0,43.0
13,43.0,42.0,41.0,44.0,46.0,41.0,46.0,46.0,47.0,42.0,45.0,45.0,47.0,48.0,44.0,40.0
14,43.0,43.0,43.0,43.0,47.0,43.0,50.0,42.0,42.0,44.0,43.0,44.0,45.0,45.0,41.0,43.0
15,49.0,42.0,43.0,41.0,45.0,44.0,46.0,49.0,41.0,43.0,40.0,40.0,43.0,45.0,40.0,43.0
