Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,45.0,45.0,43.0,43.0,45.0,45.0,39.0,40.0,45.0,41.0,45.0,43.0,45.0,45.0,45.0,45.0
1,47.0,47.0,41.0,45.0,46.0,46.0,39.0,39.0,47.0,39.0,45.0,41.0,47.0,47.0,45.0,45.0
2,43.0,43.0,43.0,41.0,45.0,45.0,40.0,40.0,43.0,41.0,45.0,43.0,45.0,45.0,45.0,45.0
3,46.0,46.0,46.0,46.0,46.0,46.0,44.0,44.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
4,48.0,48.0,48.0,48.0,47.0,47.0,45.0,45.0,48.0,46.0,46.0,48.0,48.0,48.0,46.0,48.0
5,44.0,46.0,44.0,44.0,46.0,46.0,42.0,44.0,45.0,45.0,46.0,44.0,46.0,46.0,46.0,46.0
6,45.0,47.0,47.0,47.0,46.0,46.0,45.0,45.0,46.0,45.0,45.0,47.0,45.0,45.0,45.0,47.0
7,46.0,48.0,49.0,49.0,47.0,47.0,45.0,46.0,47.0,45.0,46.0,49.0,46.0,46.0,46.0,49.0
8,42.0,47.0,45.0,45.0,46.0,46.0,42.0,45.0,46.0,45.0,46.0,45.0,46.0,46.0,46.0,46.0
9,41.0,44.0,43.0,43.0,45.0,45.0,40.0,40.0,44.0,41.0,45.0,43.0,45.0,45.0,45.0,45.0
10,44.0,42.0,43.0,44.0,46.0,46.0,41.0,40.0,42.0,41.0,46.0,43.0,46.0,46.0,46.0,46.0
11,39.0,42.0,43.0,40.0,45.0,45.0,40.0,40.0,41.0,41.0,45.0,43.0,45.0,45.0,45.0,45.0
12,43.0,46.0,46.0,46.0,46.0,46.0,43.0,44.0,44.0,43.0,46.0,46.0,46.0,46.0,46.0,46.0
13,48.0,46.0,48.0,48.0,46.0,46.0,41.0,45.0,46.0,46.0,47.0,48.0,46.0,46.0,46.0,48.0
14,42.0,46.0,44.0,44.0,46.0,46.0,41.0,44.0,44.0,45.0,46.0,44.0,46.0,46.0,46.0,46.0
15,44.0,46.0,44.0,47.0,46.0,46.0,44.0,45.0,44.0,44.0,45.0,44.0,45.0,45.0,45.0,45.0
16,49.0,47.0,45.0,49.0,46.0,46.0,42.0,42.0,47.0,43.0,46.0,45.0,46.0,46.0,46.0,46.0
17,43.0,43.0,45.0,44.0,47.0,47.0,42.0,45.0,43.0,46.0,47.0,45.0,47.0,47.0,47.0,47.0
18,45.0,47.0,47.0,47.0,47.0,47.0,45.0,45.0,45.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0
19,47.0,49.0,49.0,49.0,49.0,49.0,47.0,44.0,47.0,45.0,46.0,49.0,49.0,49.0,46.0,49.0
20,43.0,46.0,45.0,45.0,46.0,46.0,44.0,46.0,45.0,46.0,47.0,45.0,47.0,47.0,47.0,47.0
21,45.0,47.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0,46.0
