Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,52.0,49.0,49.0,50.0,50.0,50.0,50.0,51.0,50.0
1,53.0,50.0,46.0,50.0,50.0,50.0,50.0,52.0,49.0
2,54.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,50.0
3,53.0,50.0,50.0,52.0,52.0,52.0,52.0,53.0,51.0
4,53.0,51.0,49.0,52.0,52.0,52.0,52.0,53.0,50.0
5,55.0,51.0,51.0,54.0,54.0,54.0,54.0,55.0,51.0
6,52.0,49.0,50.0,50.0,50.0,50.0,50.0,54.0,50.0
7,53.0,49.0,50.0,51.0,51.0,51.0,52.0,52.0,50.0
8,56.0,49.0,51.0,52.0,52.0,52.0,52.0,56.0,51.0
9,53.0,49.0,49.0,48.0,48.0,48.0,54.0,52.0,50.0
10,54.0,46.0,47.0,48.0,48.0,48.0,54.0,54.0,50.0
11,55.0,49.0,50.0,50.0,50.0,50.0,56.0,52.0,50.0
12,53.0,50.0,48.0,52.0,52.0,52.0,53.0,51.0,51.0
13,53.0,50.0,49.0,52.0,52.0,52.0,53.0,53.0,50.0
14,55.0,52.0,50.0,54.0,54.0,54.0,55.0,52.0,51.0
15,53.0,51.0,48.0,48.0,48.0,48.0,48.0,51.0,50.0
16,53.0,51.0,50.0,47.0,47.0,47.0,48.0,49.0,49.0
17,55.0,53.0,47.0,49.0,49.0,49.0,50.0,52.0,51.0
18,53.0,49.0,49.0,52.0,52.0,52.0,52.0,53.0,50.0
19,55.0,50.0,50.0,52.0,52.0,52.0,53.0,55.0,50.0
20,55.0,51.0,52.0,54.0,54.0,54.0,54.0,54.0,51.0
21,52.0,50.0,50.0,49.0,49.0,49.0,49.0,54.0,50.0
22,56.0,49.0,51.0,50.0,50.0,50.0,52.0,56.0,51.0
23,55.0,52.0,53.0,51.0,51.0,51.0,51.0,55.0,52.0
24,53.0,51.0,53.0,48.0,48.0,48.0,53.0,52.0,49.0
25,53.0,48.0,48.0,49.0,49.0,49.0,53.0,53.0,51.0
26,55.0,50.0,51.0,50.0,50.0,50.0,55.0,54.0,51.0
27,53.0,51.0,52.0,52.0,52.0,52.0,52.0,51.0,50.0
28,53.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,50.0
29,55.0,53.0,51.0,54.0,54.0,54.0,54.0,53.0,52.0
30,53.0,52.0,50.0,48.0,48.0,48.0,48.0,50.0,49.0
31,53.0,51.0,51.0,49.0,49.0,49.0,53.0,50.0,50.0
32,55.0,54.0,50.0,50.0,50.0,50.0,51.0,52.0,51.0
33,51.0,48.0,49.0,50.0,50.0,50.0,50.0,55.0,50.0
34,57.0,49.0,50.0,50.0,50.0,50.0,52.0,57.0,49.0
35,53.0,48.0,54.0,52.0,52.0,52.0,52.0,54.0,51.0
36,50.0,52.0,54.0,49.0,49.0,48.0,49.0,53.0,50.0
37,51.0,49.0,49.0,50.0,50.0,50.0,52.0,52.0,50.0
38,55.0,49.0,51.0,51.0,51.0,50.0,52.0,55.0,50.0
39,50.0,51.0,53.0,49.0,49.0,49.0,49.0,52.0,51.0
40,51.0,50.0,49.0,50.0,50.0,50.0,51.0,51.0,51.0
41,54.0,49.0,51.0,51.0,51.0,51.0,52.0,54.0,51.0
42,50.0,50.0,50.0,49.0,49.0,48.0,48.0,51.0,50.0
