Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,42.0,43.0,43.0,42.0,41.0
1,44.0,44.0,42.0,43.0,41.0
2,44.0,44.0,42.0,42.0,41.0
3,44.0,44.0,44.0,45.0,41.0
4,44.0,44.0,44.0,45.0,42.0
5,46.0,44.0,46.0,47.0,43.0
6,43.0,42.0,43.0,42.0,41.0
7,45.0,43.0,43.0,43.0,42.0
8,46.0,43.0,46.0,47.0,42.0
9,43.0,39.0,40.0,41.0,40.0
10,45.0,41.0,45.0,46.0,41.0
11,43.0,41.0,41.0,42.0,40.0
12,42.0,38.0,40.0,40.0,39.0
13,44.0,41.0,44.0,45.0,40.0
14,42.0,41.0,40.0,41.0,40.0
15,42.0,38.0,40.0,41.0,40.0
16,42.0,40.0,42.0,42.0,41.0
17,41.0,41.0,41.0,42.0,41.0
18,44.0,43.0,44.0,45.0,44.0
19,44.0,43.0,44.0,45.0,44.0
20,46.0,43.0,46.0,47.0,46.0
21,44.0,43.0,44.0,45.0,44.0
22,44.0,44.0,44.0,45.0,44.0
23,46.0,44.0,46.0,47.0,46.0
24,43.0,40.0,43.0,44.0,44.0
25,45.0,42.0,45.0,46.0,45.0
26,43.0,42.0,42.0,43.0,42.0
27,42.0,39.0,42.0,43.0,43.0
28,44.0,42.0,44.0,45.0,44.0
29,42.0,42.0,41.0,42.0,41.0
30,41.0,40.0,41.0,42.0,41.0
31,43.0,41.0,41.0,42.0,41.0
32,42.0,42.0,42.0,43.0,41.0
33,43.0,44.0,42.0,41.0,41.0
34,45.0,44.0,43.0,43.0,42.0
35,46.0,44.0,46.0,47.0,46.0
36,43.0,41.0,43.0,44.0,40.0
37,45.0,41.0,45.0,46.0,45.0
38,42.0,41.0,41.0,42.0,41.0
39,42.0,40.0,42.0,43.0,39.0
40,44.0,41.0,44.0,45.0,44.0
41,42.0,41.0,40.0,41.0,41.0
42,41.0,41.0,40.0,41.0,40.0
43,43.0,42.0,41.0,42.0,41.0
44,43.0,42.0,41.0,42.0,41.0
45,40.0,37.0,40.0,41.0,38.0
46,41.0,40.0,40.0,39.0,39.0
47,41.0,41.0,39.0,40.0,39.0
48,42.0,37.0,42.0,43.0,38.0
49,41.0,40.0,40.0,41.0,43.0
50,43.0,41.0,43.0,44.0,39.0
51,42.0,37.0,42.0,43.0,39.0
52,41.0,41.0,40.0,41.0,43.0
53,43.0,41.0,43.0,44.0,40.0
54,41.0,36.0,41.0,42.0,37.0
55,40.0,39.0,39.0,40.0,42.0
56,42.0,40.0,42.0,43.0,38.0
57,41.0,37.0,41.0,42.0,38.0
58,40.0,40.0,39.0,40.0,42.0
59,42.0,40.0,42.0,43.0,39.0
60,39.0,38.0,39.0,40.0,39.0
61,39.0,39.0,39.0,38.0,39.0
62,40.0,39.0,39.0,40.0,40.0
63,43.0,42.0,43.0,44.0,43.0
64,43.0,42.0,43.0,44.0,44.0
65,45.0,42.0,45.0,46.0,45.0
66,43.0,42.0,43.0,44.0,43.0
67,43.0,43.0,43.0,44.0,44.0
68,45.0,43.0,45.0,46.0,45.0
69,42.0,39.0,42.0,43.0,43.0
70,44.0,41.0,44.0,45.0,44.0
71,42.0,41.0,41.0,42.0,43.0
72,41.0,38.0,41.0,42.0,42.0
73,43.0,41.0,43.0,44.0,43.0
74,41.0,41.0,40.0,41.0,43.0
75,40.0,39.0,40.0,41.0,42.0
76,42.0,42.0,40.0,41.0,42.0
77,41.0,42.0,41.0,42.0,43.0
78,42.0,43.0,41.0,40.0,43.0
79,44.0,43.0,42.0,42.0,44.0
80,45.0,43.0,45.0,46.0,45.0
81,42.0,40.0,42.0,43.0,42.0
82,44.0,42.0,44.0,45.0,44.0
83,42.0,42.0,42.0,43.0,43.0
84,41.0,39.0,41.0,42.0,42.0
85,43.0,42.0,43.0,44.0,43.0
86,41.0,42.0,41.0,42.0,43.0
87,40.0,40.0,39.0,40.0,42.0
88,42.0,43.0,41.0,41.0,42.0
89,42.0,43.0,41.0,41.0,43.0
90,39.0,38.0,39.0,40.0,41.0
91,40.0,41.0,39.0,40.0,42.0
92,40.0,41.0,39.0,40.0,38.0
93,41.0,38.0,41.0,42.0,41.0
94,40.0,41.0,39.0,40.0,42.0
95,42.0,40.0,42.0,43.0,39.0
96,41.0,38.0,41.0,42.0,41.0
97,41.0,42.0,40.0,40.0,42.0
98,42.0,41.0,42.0,43.0,39.0
99,40.0,37.0,40.0,41.0,41.0
100,39.0,40.0,38.0,39.0,42.0
101,41.0,40.0,41.0,42.0,38.0
102,40.0,37.0,40.0,41.0,41.0
103,40.0,41.0,39.0,39.0,42.0
104,41.0,41.0,41.0,42.0,39.0
105,38.0,37.0,38.0,39.0,38.0
106,41.0,40.0,38.0,39.0,38.0
107,40.0,39.0,38.0,39.0,39.0
108,42.0,40.0,42.0,39.0,39.0
109,44.0,42.0,42.0,42.0,40.0
110,44.0,42.0,42.0,41.0,44.0
111,42.0,39.0,39.0,40.0,38.0
112,42.0,41.0,41.0,41.0,43.0
113,42.0,41.0,41.0,42.0,43.0
114,41.0,38.0,38.0,39.0,38.0
115,42.0,40.0,41.0,40.0,42.0
116,41.0,40.0,41.0,41.0,43.0
117,41.0,39.0,39.0,40.0,38.0
118,43.0,41.0,42.0,41.0,39.0
119,41.0,41.0,42.0,42.0,43.0
120,39.0,37.0,39.0,40.0,37.0
121,41.0,40.0,40.0,41.0,42.0
122,40.0,41.0,40.0,41.0,38.0
123,38.0,37.0,38.0,39.0,37.0
124,41.0,40.0,40.0,40.0,42.0
125,43.0,41.0,43.0,44.0,38.0
126,39.0,37.0,39.0,40.0,37.0
127,42.0,41.0,41.0,41.0,42.0
128,43.0,41.0,43.0,44.0,38.0
129,37.0,36.0,37.0,38.0,37.0
130,40.0,39.0,39.0,39.0,42.0
131,42.0,40.0,42.0,43.0,37.0
132,38.0,37.0,38.0,39.0,37.0
133,41.0,40.0,40.0,40.0,42.0
134,42.0,40.0,42.0,43.0,37.0
135,39.0,38.0,39.0,40.0,37.0
136,42.0,40.0,39.0,40.0,38.0
137,41.0,38.0,39.0,40.0,38.0
138,37.0,36.0,36.0,37.0,36.0
139,40.0,38.0,39.0,40.0,37.0
140,40.0,38.0,39.0,40.0,37.0
141,37.0,35.0,36.0,37.0,36.0
142,42.0,39.0,42.0,43.0,40.0
143,42.0,39.0,42.0,43.0,37.0
144,37.0,36.0,37.0,38.0,37.0
145,42.0,39.0,42.0,43.0,40.0
146,42.0,38.0,42.0,43.0,38.0
147,37.0,35.0,36.0,37.0,35.0
148,41.0,39.0,41.0,42.0,40.0
149,42.0,39.0,42.0,43.0,36.0
150,37.0,35.0,36.0,37.0,36.0
151,41.0,39.0,41.0,42.0,40.0
152,42.0,39.0,42.0,43.0,37.0
153,37.0,36.0,36.0,37.0,37.0
154,40.0,39.0,40.0,40.0,40.0
155,40.0,38.0,38.0,39.0,38.0
156,36.0,34.0,35.0,36.0,35.0
157,40.0,38.0,40.0,41.0,40.0
158,41.0,39.0,41.0,42.0,36.0
159,36.0,34.0,35.0,36.0,35.0
160,40.0,38.0,40.0,41.0,40.0
161,41.0,39.0,41.0,42.0,36.0
162,36.0,35.0,35.0,36.0,36.0
163,40.0,38.0,39.0,39.0,40.0
164,40.0,39.0,38.0,39.0,37.0
165,37.0,35.0,35.0,36.0,35.0
166,38.0,39.0,38.0,38.0,36.0
167,38.0,37.0,37.0,38.0,36.0
