0,42.0
1,43.0
2,42.0
3,45.0
4,45.0
5,47.0
6,42.0
7,43.0
8,47.0
9,41.0
10,46.0
11,42.0
12,40.0
13,45.0
14,41.0
15,41.0
16,42.0
17,42.0
18,45.0
19,45.0
20,47.0
21,45.0
22,45.0
23,47.0
24,44.0
25,46.0
26,43.0
27,43.0
28,45.0
29,42.0
30,42.0
31,42.0
32,43.0
33,41.0
34,43.0
35,47.0
36,44.0
37,46.0
38,42.0
39,43.0
40,45.0
41,41.0
42,41.0
43,42.0
44,42.0
45,41.0
46,39.0
47,40.0
48,43.0
49,41.0
50,44.0
51,43.0
52,41.0
53,44.0
54,42.0
55,40.0
56,43.0
57,42.0
58,40.0
59,43.0
60,40.0
61,38.0
62,40.0
63,44.0
64,44.0
65,46.0
66,44.0
67,44.0
68,46.0
69,43.0
70,45.0
71,42.0
72,42.0
73,44.0
74,41.0
75,41.0
76,41.0
77,42.0
78,40.0
79,42.0
80,46.0
81,43.0
82,45.0
83,43.0
84,42.0
85,44.0
86,42.0
87,40.0
88,41.0
89,41.0
90,40.0
91,40.0
92,40.0
93,42.0
94,40.0
95,43.0
96,42.0
97,40.0
98,43.0
99,41.0
100,39.0
101,42.0
102,41.0
103,39.0
104,42.0
105,39.0
106,39.0
107,39.0
108,39.0
109,42.0
110,41.0
111,40.0
112,41.0
113,42.0
114,39.0
115,40.0
116,41.0
117,40.0
118,41.0
119,42.0
120,40.0
121,41.0
122,41.0
123,39.0
124,40.0
125,44.0
126,40.0
127,41.0
128,44.0
129,38.0
130,39.0
131,43.0
132,39.0
133,40.0
134,43.0
135,40.0
136,40.0
137,40.0
138,37.0
139,40.0
140,40.0
141,37.0
142,43.0
143,43.0
144,38.0
145,43.0
146,43.0
147,37.0
148,42.0
149,43.0
150,37.0
151,42.0
152,43.0
153,37.0
154,40.0
155,39.0
156,36.0
157,41.0
158,42.0
159,36.0
160,41.0
161,42.0
162,36.0
163,39.0
164,39.0
165,36.0
166,38.0
167,38.0
